customer_ID,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,City,State,Country,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,cluster
KF-16285,40131,US-2014-132675,25-09-2014,29-09-2014,Standard Class,Karen Ferguson,Home Office,Sandy Springs,Georgia,United States,US,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,89.9,entre 1 y 2,0.0,25.172,10.74,High,1
FH-14365,37834,CA-2011-169684,20-10-2011,23-10-2011,First Class,Fred Hopkins,Corporate,Knoxville,Tennessee,United States,US,South,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",98.352,entre 3 y 4,0.2,-24.588,10.73,High,1
AH-10120,37709,CA-2014-151211,18-08-2014,24-08-2014,Standard Class,Adrian Hane,Home Office,Louisville,Kentucky,United States,US,South,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,102.93,entre 3 y 4,0.0,48.3771,10.69,Low,1
LC-16870,35054,CA-2013-111283,01-03-2013,05-03-2013,Standard Class,Lena Cacioppo,Consumer,Newark,Ohio,United States,US,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,111.104,entre 7 y 8,0.2,8.3328,10.68,Medium,1
CK-12205,36985,CA-2011-131541,28-07-2011,28-07-2011,Same Day,Chloris Kastensmidt,Consumer,Apopka,Florida,United States,US,South,OFF-EN-10000781,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",48.944,entre 7 y 8,0.2,16.5186,10.66,High,1
AI-10855,36493,CA-2011-159709,10-05-2011,15-05-2011,Standard Class,Arianne Irving,Consumer,Kent,Washington,United States,US,West,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158.13,entre 3 y 4,0.0,77.4837,10.65,Medium,1
TS-21505,36709,CA-2014-166856,19-09-2014,23-09-2014,Standard Class,Tony Sayre,Consumer,Clovis,New Mexico,United States,US,West,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,entre 3 y 4,0.0,8.1072,10.65,High,1
SF-20065,39617,CA-2012-142937,05-12-2012,06-12-2012,First Class,Sandra Flanagan,Consumer,Dallas,Texas,United States,US,Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",45.04,entre 1 y 2,0.2,4.504,10.64,Medium,1
LS-17245,35376,CA-2012-165414,21-12-2012,24-12-2012,First Class,Lynn Smith,Consumer,Jacksonville,North Carolina,United States,US,South,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,entre 3 y 4,0.2,4.7976,10.63,High,1
GR-14560,36690,US-2011-123183,19-11-2011,25-11-2011,Standard Class,Georgia Rosenberg,Corporate,Wilmington,Delaware,United States,US,East,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",213.08,entre 7 y 8,0.0,102.2784,10.63,Medium,1
LH-16900,37044,CA-2013-113733,09-12-2013,13-12-2013,Standard Class,Lena Hernandez,Consumer,Greenville,North Carolina,United States,US,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,68.112,entre 3 y 4,0.2,17.8794,10.63,High,1
MS-17770,33673,US-2011-164616,19-08-2011,21-08-2011,Second Class,Maxwell Schwartz,Consumer,Columbus,Ohio,United States,US,East,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,76.776,entre 3 y 4,0.7,-58.8616,10.62,Critical,1
KD-16615,33838,CA-2013-144792,01-05-2013,05-05-2013,Standard Class,Ken Dana,Corporate,Scottsdale,Arizona,United States,US,West,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,111.888,entre 7 y 8,0.2,22.3776,10.62,Medium,1
SV-20365,33229,CA-2014-161200,07-08-2014,11-08-2014,Second Class,Seth Vernon,Consumer,Lafayette,Louisiana,United States,US,South,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,145.74,entre 3 y 4,0.0,23.3184,10.61,Medium,1
BF-11080,33374,CA-2014-140676,13-09-2014,16-09-2014,First Class,Bart Folk,Consumer,Baltimore,Maryland,United States,US,East,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,90.86,entre 7 y 8,0.0,26.3494,10.61,Medium,1
JH-15910,31600,US-2014-152380,20-11-2014,24-11-2014,Standard Class,Jonathan Howell,Consumer,Chicago,Illinois,United States,US,Central,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,219.075,entre 3 y 4,0.5,-131.445,10.59,High,1
RW-19540,32720,CA-2012-124800,26-09-2012,30-09-2012,Standard Class,Rick Wilson,Corporate,Mesa,Arizona,United States,US,West,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,119.904,entre 5 y 6,0.2,-1.4988,10.59,Medium,1
PP-18955,34937,CA-2013-145177,11-11-2013,15-11-2013,Standard Class,Paul Prost,Home Office,Springfield,Ohio,United States,US,East,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",178.92,entre 7 y 8,0.2,-29.0745,10.58,Medium,1
LA-16780,37672,CA-2011-107811,29-04-2011,03-05-2011,Standard Class,Laura Armstrong,Corporate,Memphis,Tennessee,United States,US,South,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,99.92,entre 5 y 6,0.2,-1.249,10.56,Medium,1
RA-19915,35042,CA-2013-149979,24-09-2013,29-09-2013,Second Class,Russell Applegate,Consumer,Columbus,Georgia,United States,US,South,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.25,entre 5 y 6,0.0,34.2925,10.55,Medium,1
SO-20335,35920,CA-2014-147228,10-09-2014,15-09-2014,Standard Class,Sean O'Donnell,Consumer,Columbia,Tennessee,United States,US,South,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,177.536,entre 3 y 4,0.2,62.1376,10.55,Medium,1
JM-15250,39009,CA-2014-139353,29-10-2014,31-10-2014,Second Class,Janet Martin,Consumer,Fayetteville,North Carolina,United States,US,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,entre 1 y 2,0.2,-29.4368,10.52,Medium,1
KM-16720,35137,CA-2011-126760,26-07-2011,02-08-2011,Standard Class,Kunst Miller,Consumer,North Las Vegas,Nevada,United States,US,West,TEC-AC-10004814,Technology,Accessories,Logitech Illuminated Ultrathin Keyboard with Backlighting,170.97,entre 3 y 4,0.0,70.0977,10.51,Medium,1
BE-11335,35823,US-2014-105046,18-07-2014,24-07-2014,Standard Class,Bill Eplett,Home Office,Rome,New York,United States,US,East,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,99.9,entre 5 y 6,0.0,47.952,10.51,Medium,1
PW-19030,40547,CA-2013-105354,03-12-2013,07-12-2013,Standard Class,Pauline Webber,Corporate,Marion,Iowa,United States,US,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",115.84,entre 7 y 8,0.0,54.4448,10.51,Medium,1
KH-16690,39379,CA-2012-150714,26-10-2012,01-11-2012,Standard Class,Kristen Hastings,Corporate,Springfield,Oregon,United States,US,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,203.88,entre 5 y 6,0.2,20.388,10.49,Medium,1
SD-20485,32744,CA-2014-102337,14-06-2014,17-06-2014,First Class,Shirley Daniels,Home Office,Chicago,Illinois,United States,US,Central,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,47.984,entre 1 y 2,0.2,5.998,10.47,High,1
SC-20575,41233,CA-2014-132955,25-06-2014,29-06-2014,Standard Class,Sonia Cooley,Consumer,Cranston,Rhode Island,United States,US,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,102.93,entre 3 y 4,0.0,48.3771,10.46,Medium,1
HE-14800,41263,CA-2013-146374,06-12-2013,11-12-2013,Second Class,Harold Engle,Corporate,Newark,Delaware,United States,US,East,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",109.69,entre 7 y 8,0.0,51.5543,10.46,Medium,1
MJ-17740,34127,CA-2013-124149,24-04-2013,27-04-2013,First Class,Max Jones,Consumer,Lancaster,Ohio,United States,US,East,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,78.304,entre 1 y 2,0.2,29.364,10.45,Medium,1
EH-14125,34970,CA-2013-104969,09-04-2013,15-04-2013,Standard Class,Eugene Hildebrand,Home Office,Troy,Ohio,United States,US,East,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.104,entre 5 y 6,0.7,-100.92,10.44,Medium,1
ON-18715,37896,CA-2011-154095,02-12-2011,07-12-2011,Standard Class,Odella Nelson,Corporate,Clinton,Maryland,United States,US,East,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",60.72,entre 3 y 4,0.0,23.6808,10.44,High,1
ML-17395,34820,CA-2013-137673,06-09-2013,11-09-2013,Standard Class,Marina Lichtenstein,Corporate,San Diego,California,United States,US,West,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,116.0,entre 7 y 8,0.0,29.0,10.42,Medium,1
SN-20560,40159,CA-2012-125934,11-09-2012,18-09-2012,Standard Class,Skye Norling,Home Office,Paterson,New Jersey,United States,US,East,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,entre 3 y 4,0.0,96.416,10.41,Medium,1
AH-10195,31584,CA-2013-112697,19-12-2013,21-12-2013,Second Class,Alan Haines,Corporate,Tamarac,Florida,United States,US,South,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",194.528,entre 1 y 2,0.2,24.316,10.39,Medium,1
TS-21340,36761,CA-2011-146591,20-01-2011,21-01-2011,First Class,Toby Swindell,Consumer,Scottsdale,Arizona,United States,US,West,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",108.72,entre 5 y 6,0.2,36.693,10.39,Medium,1
BM-11140,31467,CA-2011-139892,08-09-2011,12-09-2011,Standard Class,Becky Martin,Consumer,San Antonio,Texas,United States,US,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,entre 3 y 4,0.2,8.9985,10.38,Medium,1
JC-16105,34191,CA-2014-139913,24-10-2014,30-10-2014,Standard Class,Julie Creighton,Corporate,Rochester,New York,United States,US,East,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",69.08,entre 11 y 12,0.0,29.0136,10.36,Low,1
LC-16870,31400,US-2012-156867,13-11-2012,17-11-2012,Standard Class,Lena Cacioppo,Consumer,Aurora,Colorado,United States,US,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,entre 5 y 6,0.2,-26.8758,10.35,Medium,1
PM-19135,32180,CA-2013-165148,23-10-2013,25-10-2013,First Class,Peter McVee,Home Office,Detroit,Michigan,United States,US,Central,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,31.4,entre 5 y 6,0.0,10.048,10.34,Critical,1
HR-14770,41161,CA-2014-113278,15-01-2014,21-01-2014,Standard Class,Hallie Redmond,Home Office,Richmond,Indiana,United States,US,Central,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,159.8,entre 3 y 4,0.0,70.312,10.34,Medium,1
TB-21055,37978,CA-2014-145037,03-09-2014,08-09-2014,Second Class,Ted Butterfield,Consumer,Meriden,Connecticut,United States,US,East,OFF-PA-10002499,Office Supplies,Paper,Xerox 1890,146.82,entre 3 y 4,0.0,73.41,10.33,Medium,1
MC-17425,39229,US-2013-168095,16-07-2013,21-07-2013,Standard Class,Mark Cousins,Corporate,Portland,Oregon,United States,US,West,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,105.52,entre 5 y 6,0.2,34.294,10.32,Medium,1
HF-14995,38497,CA-2013-104276,28-11-2013,04-12-2013,Standard Class,Herbert Flentye,Consumer,Fort Lauderdale,Florida,United States,US,South,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,116.76,entre 1 y 2,0.2,14.595,10.31,Medium,1
DB-13210,34947,CA-2014-109960,10-12-2014,12-12-2014,Second Class,Dean Braden,Consumer,Detroit,Michigan,United States,US,Central,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",104.88,entre 5 y 6,0.0,41.952,10.29,Medium,1
BE-11410,33992,CA-2013-161662,07-02-2013,09-02-2013,First Class,Bobby Elias,Consumer,Lancaster,Ohio,United States,US,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,30.352,entre 1 y 2,0.2,10.6232,10.27,Critical,1
JW-15220,39645,US-2012-115238,30-04-2012,04-05-2012,Standard Class,Jane Waco,Corporate,Lawrence,Massachusetts,United States,US,East,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",209.5,entre 9 y 10,0.0,58.66,10.27,Medium,1
DW-13585,33814,CA-2014-123134,03-05-2014,08-05-2014,Standard Class,Dorothy Wardle,Corporate,Westfield,New Jersey,United States,US,East,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,129.93,entre 3 y 4,0.0,12.993,10.24,High,1
KH-16690,38884,CA-2011-163223,21-03-2011,25-03-2011,Standard Class,Kristen Hastings,Corporate,Springfield,Virginia,United States,US,South,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,entre 3 y 4,0.0,59.0112,10.24,Medium,1
BS-11380,40915,CA-2014-160633,17-11-2014,22-11-2014,Standard Class,Bill Stewart,Corporate,Bowling Green,Ohio,United States,US,East,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86.352,entre 3 y 4,0.2,5.397,10.23,Medium,1
HA-14920,33462,CA-2013-154018,14-10-2013,20-10-2013,Standard Class,Helen Andreada,Consumer,Laredo,Texas,United States,US,Central,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",139.92,entre 5 y 6,0.6,-150.414,10.22,Low,1
BP-11050,37184,CA-2014-151596,09-10-2014,12-10-2014,First Class,Barry Pond,Corporate,Cranston,Rhode Island,United States,US,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",42.76,entre 1 y 2,0.0,11.1176,10.22,High,1
PJ-19015,38130,CA-2013-153101,09-09-2013,09-09-2013,Same Day,Pauline Johnson,Consumer,Santa Ana,California,United States,US,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",146.04,entre 1 y 2,0.2,-12.7785,10.22,Medium,1
NB-18655,40303,CA-2014-107825,19-11-2014,19-11-2014,Same Day,Nona Balk,Corporate,Milwaukee,Wisconsin,United States,US,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",37.76,entre 1 y 2,0.0,10.5728,10.22,High,1
MH-18115,36221,CA-2014-114055,26-12-2014,30-12-2014,Second Class,Mick Hernandez,Home Office,Huntsville,Alabama,United States,US,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,90.48,entre 1 y 2,0.0,23.5248,10.21,High,1
MB-17305,36907,CA-2012-145828,05-10-2012,07-10-2012,First Class,Maria Bertelson,Consumer,Cincinnati,Ohio,United States,US,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,53.04,entre 3 y 4,0.2,-4.641,10.21,High,1
KT-16480,32529,CA-2012-132570,31-10-2012,02-11-2012,Second Class,Kean Thornton,Consumer,Buffalo,New York,United States,US,East,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",79.96,entre 1 y 2,0.0,35.982,10.2,High,1
FM-14215,33591,CA-2014-127929,24-12-2014,28-12-2014,Standard Class,Filia McAdams,Corporate,Middletown,Connecticut,United States,US,East,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",181.95,entre 3 y 4,0.0,38.2095,10.2,Medium,1
JG-15115,40284,CA-2012-123092,03-12-2012,07-12-2012,Standard Class,Jack Garza,Consumer,Jacksonville,North Carolina,United States,US,South,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,105.584,entre 1 y 2,0.2,9.2386,10.2,High,1
JE-15610,34418,CA-2012-121720,11-06-2012,12-06-2012,First Class,Jim Epp,Corporate,Lakeland,Florida,United States,US,South,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",60.768,entre 1 y 2,0.2,7.596,10.19,Medium,1
TB-21055,31357,CA-2013-111682,18-06-2013,19-06-2013,First Class,Ted Butterfield,Consumer,Troy,New York,United States,US,East,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,48.48,entre 3 y 4,0.2,16.362,10.18,Critical,1
SM-20950,35375,CA-2012-100685,19-12-2012,21-12-2012,Second Class,Suzanne McNair,Corporate,Omaha,Nebraska,United States,US,Central,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,116.28,entre 3 y 4,0.0,56.9772,10.17,Critical,1
KN-16390,37303,CA-2014-129581,12-12-2014,19-12-2014,Standard Class,Katherine Nockton,Corporate,New Bedford,Massachusetts,United States,US,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,128.85,entre 3 y 4,0.0,3.8655,10.17,Medium,1
TP-21130,33352,CA-2014-120376,23-12-2014,26-12-2014,First Class,Theone Pippenger,Consumer,Detroit,Michigan,United States,US,Central,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,199.95,entre 5 y 6,0.0,63.984,10.15,High,1
AB-10150,39797,CA-2011-169061,05-03-2011,08-03-2011,Second Class,Aimee Bixby,Consumer,Yonkers,New York,United States,US,East,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82,entre 1 y 2,0.0,45.9754,10.13,Medium,1
CR-12730,31953,CA-2013-137239,23-08-2013,29-08-2013,Standard Class,Craig Reiter,Consumer,Columbus,Ohio,United States,US,East,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,134.288,entre 1 y 2,0.2,45.3222,10.12,Medium,1
NS-18505,32960,CA-2013-128531,25-11-2013,27-11-2013,Second Class,Neola Schneider,Consumer,Dallas,Texas,United States,US,Central,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,41.92,entre 5 y 6,0.2,3.668,10.11,Critical,1
AA-10375,37762,CA-2012-114503,13-11-2012,17-11-2012,Standard Class,Allen Armold,Consumer,Lebanon,Tennessee,United States,US,South,OFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes,84.96,entre 5 y 6,0.2,6.372,10.11,High,1
PW-19030,39982,CA-2014-137323,15-11-2014,19-11-2014,Second Class,Pauline Webber,Corporate,Watertown,New York,United States,US,East,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",96.36,entre 5 y 6,0.0,25.0536,10.1,High,1
JC-15775,34919,CA-2011-159184,14-09-2011,19-09-2011,Standard Class,John Castell,Consumer,Macon,Georgia,United States,US,South,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",142.4,entre 5 y 6,0.0,52.688,10.08,Medium,1
GA-14725,40551,CA-2011-168368,12-02-2011,16-02-2011,Second Class,Guy Armstrong,Consumer,Columbia,Missouri,United States,US,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",60.89,entre 1 y 2,0.0,15.2225,10.07,Medium,1
JM-16195,36767,CA-2013-158547,31-05-2013,05-06-2013,Standard Class,Justin MacKendrick,Consumer,Hamilton,Ohio,United States,US,East,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,123.92,entre 5 y 6,0.2,9.294,10.06,Medium,1
RD-19930,34800,CA-2014-125115,11-04-2014,11-04-2014,Same Day,Russell D'Ascenzo,Consumer,Austin,Texas,United States,US,Central,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,95.736,entre 3 y 4,0.2,20.3439,10.04,High,1
SW-20245,35692,CA-2011-142965,20-07-2011,20-07-2011,Same Day,Scot Wooten,Consumer,Springfield,Ohio,United States,US,East,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,27.36,entre 3 y 4,0.7,-21.888,10.04,Critical,1
GH-14425,38648,CA-2014-141138,11-11-2014,17-11-2014,Standard Class,Gary Hwang,Consumer,Modesto,California,United States,US,West,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,entre 7 y 8,0.0,43.5981,10.04,Medium,1
NZ-18565,31588,CA-2013-110772,21-11-2013,25-11-2013,Second Class,Nick Zandusky,Home Office,Columbus,Ohio,United States,US,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,255.984,entre 1 y 2,0.2,54.3966,10.03,Medium,1
FH-14350,35314,CA-2012-165624,23-08-2012,28-08-2012,Standard Class,Fred Harton,Consumer,Atlanta,Georgia,United States,US,South,OFF-PA-10002499,Office Supplies,Paper,Xerox 1890,97.88,entre 1 y 2,0.0,48.94,10.02,Medium,1
CC-12145,37268,CA-2011-141726,20-07-2011,22-07-2011,First Class,Charles Crestani,Consumer,San Diego,California,United States,US,West,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,43.02,entre 3 y 4,0.0,15.4872,10.02,Medium,1
RB-19465,31397,CA-2013-158568,30-08-2013,03-09-2013,Standard Class,Rick Bensley,Home Office,Chicago,Illinois,United States,US,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,entre 3 y 4,0.2,-10.7973,10.01,Medium,1
RD-19480,35511,CA-2013-164637,05-03-2013,09-03-2013,Standard Class,Rick Duston,Consumer,Mishawaka,Indiana,United States,US,Central,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",128.4,entre 3 y 4,0.0,64.2,9.95,Medium,1
EP-13915,38274,US-2013-119298,26-11-2013,29-11-2013,First Class,Emily Phan,Consumer,Jonesboro,Arkansas,United States,US,South,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,59.98,entre 1 y 2,0.0,17.994,9.95,Medium,1
JF-15190,38669,US-2014-123862,08-01-2014,10-01-2014,Second Class,Jamie Frazer,Consumer,Long Beach,California,United States,US,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,61.02,entre 3 y 4,0.0,0.6102,9.95,High,1
EB-13870,35856,CA-2011-110219,05-05-2011,08-05-2011,First Class,Emily Burns,Consumer,San Antonio,Texas,United States,US,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",127.869,entre 3 y 4,0.3,-9.1335,9.93,High,1
MS-17365,33377,CA-2012-120103,24-12-2012,29-12-2012,Standard Class,Maribeth Schnelling,Consumer,Phoenix,Arizona,United States,US,West,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,111.984,entre 1 y 2,0.2,11.1984,9.92,Medium,1
SP-20920,37408,CA-2013-124590,13-11-2013,17-11-2013,Standard Class,Susan Pistek,Consumer,Parma,Ohio,United States,US,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",110.096,entre 1 y 2,0.2,33.0288,9.91,Medium,1
EM-14140,38557,CA-2013-152730,31-05-2013,05-06-2013,Standard Class,Eugene Moren,Home Office,Superior,Wisconsin,United States,US,Central,TEC-PH-10000441,Technology,Phones,VTech DS6151,125.99,entre 1 y 2,0.0,35.2772,9.91,Medium,1
SW-20245,38830,US-2014-134642,26-02-2014,02-03-2014,Standard Class,Scot Wooten,Consumer,Greenville,North Carolina,United States,US,South,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",196.784,entre 1 y 2,0.2,-22.1382,9.91,Medium,1
HE-14800,40228,CA-2014-143252,19-12-2014,25-12-2014,Standard Class,Harold Engle,Corporate,Milwaukee,Wisconsin,United States,US,Central,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,99.95,entre 5 y 6,0.0,22.9885,9.89,Medium,1
EM-13810,41046,CA-2013-158358,05-03-2013,09-03-2013,Standard Class,Eleni McCrary,Corporate,Dover,New Hampshire,United States,US,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,entre 1 y 2,0.0,57.5928,9.89,Medium,1
FM-14380,32609,CA-2013-141082,10-12-2013,14-12-2013,Standard Class,Fred McMath,Consumer,Lawrence,Massachusetts,United States,US,East,OFF-LA-10001474,Office Supplies,Labels,Avery 477,122.12,entre 3 y 4,0.0,56.1752,9.88,Medium,1
BT-11680,34980,CA-2012-132626,09-07-2012,14-07-2012,Standard Class,Brian Thompson,Consumer,Clinton,Maryland,United States,US,East,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,153.36,entre 9 y 10,0.0,70.5456,9.88,Medium,1
EN-13780,39780,CA-2013-126284,21-09-2013,25-09-2013,Standard Class,Edward Nazzal,Consumer,Grand Rapids,Michigan,United States,US,Central,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,83.7,entre 5 y 6,0.0,41.013,9.87,High,1
MF-17665,40786,US-2013-102232,06-08-2013,12-08-2013,Standard Class,Maureen Fritzler,Corporate,Huntsville,Alabama,United States,US,South,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",197.05,entre 7 y 8,0.0,59.115,9.87,Medium,1
RB-19360,31744,CA-2013-166674,02-04-2013,04-04-2013,Second Class,Raymond Buch,Consumer,Auburn,New York,United States,US,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,entre 3 y 4,0.0,15.4752,9.85,Critical,1
DB-13210,33264,CA-2014-165841,22-12-2014,29-12-2014,Standard Class,Dean Braden,Consumer,Paterson,New Jersey,United States,US,East,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.5,entre 5 y 6,0.0,20.155,9.85,Low,1
DB-12910,34385,US-2014-159205,01-04-2014,03-04-2014,Second Class,Daniel Byrd,Home Office,Henderson,Kentucky,United States,US,South,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,61.0,entre 5 y 6,0.0,25.62,9.85,Critical,1
