customer_ID,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,City,State,Country,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,cluster
IM-15070,33381,CA-2013-140501,24-06-2013,29-06-2013,Standard Class,Irene Maddox,Consumer,New York City,New York,United States,US,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",122.12,entre 3 y 4,0.0,56.1752,6.96,Medium,1
IM-15070,33384,CA-2013-140501,24-06-2013,29-06-2013,Standard Class,Irene Maddox,Consumer,New York City,New York,United States,US,East,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,146.73,entre 3 y 4,0.0,68.9631,6.95,Medium,1
AR-10510,37121,CA-2011-115056,02-05-2011,02-05-2011,Same Day,Andrew Roberts,Consumer,Columbus,Ohio,United States,US,East,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,26.136,entre 3 y 4,0.2,1.9602,6.94,High,1
SJ-20125,36941,CA-2014-120719,24-03-2014,27-03-2014,First Class,Sanjit Jacobs,Home Office,Seattle,Washington,United States,US,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",34.76,entre 5 y 6,0.2,11.297,6.93,Medium,1
SP-20650,38627,CA-2013-149349,13-11-2013,14-11-2013,First Class,Stephanie Phelps,Corporate,Chicago,Illinois,United States,US,Central,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",22.752,entre 5 y 6,0.6,-8.532,6.93,High,1
TB-21625,39312,CA-2014-120138,26-05-2014,26-05-2014,Same Day,Trudy Brown,Consumer,New York City,New York,United States,US,East,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,entre 3 y 4,0.0,6.0288,6.91,Critical,1
CS-12175,37117,CA-2014-117632,13-05-2014,19-05-2014,Standard Class,Charles Sheldon,Corporate,San Francisco,California,United States,US,West,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,238.62,entre 1 y 2,0.0,4.7724,6.9,Medium,1
CS-11950,34597,US-2011-159926,18-11-2011,22-11-2011,Standard Class,Carlos Soltero,Consumer,Philadelphia,Pennsylvania,United States,US,East,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,76.792,entre 1 y 2,0.2,-16.3183,6.89,High,1
RF-19345,37591,CA-2011-141152,16-09-2011,19-09-2011,First Class,Randy Ferguson,Corporate,New York City,New York,United States,US,East,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",33.552,entre 1 y 2,0.2,12.582,6.89,High,1
JK-15325,40418,CA-2014-122007,19-03-2014,21-03-2014,Second Class,Jason Klamczynski,Corporate,Los Angeles,California,United States,US,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,90.86,entre 7 y 8,0.0,26.3494,6.89,Medium,1
PV-18985,32397,CA-2013-107216,15-06-2013,18-06-2013,First Class,Paul Van Hugh,Home Office,San Francisco,California,United States,US,West,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,29.29,entre 1 y 2,0.0,9.6657,6.88,Medium,1
EA-14035,36868,CA-2011-151162,05-12-2011,09-12-2011,Standard Class,Erin Ashbrook,Corporate,Columbus,Ohio,United States,US,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,98.376,entre 3 y 4,0.2,35.6613,6.88,Medium,1
NP-18700,38211,CA-2011-142510,22-12-2011,29-12-2011,Standard Class,Nora Preis,Consumer,Chicago,Illinois,United States,US,Central,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,132.16,entre 1 y 2,0.2,9.912,6.88,Medium,1
EH-13765,40500,CA-2013-153836,31-10-2013,04-11-2013,Standard Class,Edward Hooks,Corporate,New York City,New York,United States,US,East,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,114.95,entre 5 y 6,0.0,32.186,6.83,Medium,1
SU-20665,36863,CA-2014-157966,14-03-2014,14-03-2014,Same Day,Stephanie Ulpright,Home Office,Chicago,Illinois,United States,US,Central,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",29.76,entre 5 y 6,0.2,1.86,6.8,Critical,1
RA-19285,35436,CA-2014-127313,02-12-2014,05-12-2014,First Class,Ralph Arnett,Consumer,Philadelphia,Pennsylvania,United States,US,East,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,37.392,entre 3 y 4,0.2,2.337,6.79,High,1
FG-14260,35275,CA-2014-101308,03-10-2014,08-10-2014,Standard Class,Frank Gastineau,Home Office,Seattle,Washington,United States,US,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,entre 1 y 2,0.2,-20.1362,6.78,High,1
SH-20395,38699,CA-2014-168172,07-08-2014,11-08-2014,Standard Class,Shahid Hopkins,Consumer,New York City,New York,United States,US,East,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",70.12,entre 3 y 4,0.0,21.036,6.78,High,1
SH-20395,38803,CA-2011-115889,02-11-2011,06-11-2011,Standard Class,Shahid Hopkins,Consumer,San Francisco,California,United States,US,West,TEC-PH-10001615,Technology,Phones,AT&T CL82213,46.384,entre 1 y 2,0.2,5.2182,6.76,High,1
DG-13300,33958,CA-2014-123372,29-11-2014,03-12-2014,Standard Class,Deirdre Greer,Corporate,New York City,New York,United States,US,East,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",79.96,entre 1 y 2,0.0,35.982,6.75,Medium,1
SU-20665,40201,US-2013-126431,02-07-2013,02-07-2013,Same Day,Stephanie Ulpright,Home Office,New York City,New York,United States,US,East,OFF-LA-10001474,Office Supplies,Labels,Avery 477,30.53,entre 1 y 2,0.0,14.0438,6.75,High,1
MA-17560,35498,CA-2012-143105,10-12-2012,10-12-2012,Same Day,Matt Abelman,Home Office,New York City,New York,United States,US,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",41.28,entre 5 y 6,0.0,18.9888,6.74,High,1
EC-14050,37751,CA-2014-161102,01-08-2014,04-08-2014,First Class,Erin Creighton,Consumer,San Francisco,California,United States,US,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,56.56,entre 1 y 2,0.0,15.2712,6.74,High,1
NG-18430,36104,CA-2012-137708,22-11-2012,25-11-2012,Second Class,Nathan Gelder,Consumer,Los Angeles,California,United States,US,West,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",33.63,entre 3 y 4,0.0,10.089,6.73,High,1
GG-14650,33359,CA-2011-106439,31-10-2011,04-11-2011,Standard Class,Greg Guthrie,Corporate,Los Angeles,California,United States,US,West,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,64.74,entre 13 y 14,0.0,30.4278,6.72,High,1
SC-20770,38714,US-2013-114013,14-03-2013,16-03-2013,Second Class,Stewart Carmichael,Corporate,Philadelphia,Pennsylvania,United States,US,East,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",41.24,entre 5 y 6,0.2,13.9185,6.72,Critical,1
LR-16915,31891,CA-2011-131450,08-08-2011,15-08-2011,Standard Class,Lena Radford,Consumer,San Diego,California,United States,US,West,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,entre 1 y 2,0.0,22.0748,6.7,Medium,1
MC-17845,34940,CA-2011-156594,20-12-2011,23-12-2011,Second Class,Michael Chen,Consumer,Los Angeles,California,United States,US,West,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,47.3,entre 1 y 2,0.0,12.298,6.7,High,1
FG-14260,36431,CA-2014-155607,27-11-2014,01-12-2014,Standard Class,Frank Gastineau,Home Office,New York City,New York,United States,US,East,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,93.344,entre 3 y 4,0.2,32.6704,6.7,Medium,1
DO-13645,39201,CA-2012-126669,07-11-2012,13-11-2012,Standard Class,Doug O'Connell,Consumer,Houston,Texas,United States,US,Central,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,76.64,entre 1 y 2,0.2,26.824,6.69,Medium,1
RC-19960,41269,CA-2013-130225,12-09-2013,18-09-2013,Standard Class,Ryan Crowe,Consumer,Houston,Texas,United States,US,Central,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,99.568,entre 1 y 2,0.2,33.6042,6.69,Medium,1
KD-16270,32704,CA-2013-130407,03-09-2013,07-09-2013,Standard Class,Karen Daniels,Consumer,New York City,New York,United States,US,East,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,75.48,entre 1 y 2,0.0,19.6248,6.68,Medium,1
PB-19150,36153,CA-2012-137526,13-01-2012,17-01-2012,Standard Class,Philip Brown,Consumer,Los Angeles,California,United States,US,West,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,70.008,entre 3 y 4,0.2,24.5028,6.67,High,1
AP-10720,38247,CA-2014-143021,20-11-2014,20-11-2014,Same Day,Anne Pryor,Home Office,New York City,New York,United States,US,East,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,79.974,entre 3 y 4,0.4,-29.3238,6.67,High,1
EB-14110,40851,CA-2012-111612,28-11-2012,02-12-2012,Standard Class,Eugene Barchas,Consumer,Columbus,Ohio,United States,US,East,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,entre 5 y 6,0.2,9.779,6.67,Medium,1
CW-11905,38071,CA-2013-119018,05-11-2013,09-11-2013,Standard Class,Carl Weiss,Home Office,Los Angeles,California,United States,US,West,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,38.88,entre 5 y 6,0.0,18.6624,6.66,High,1
CC-12550,31642,CA-2014-169901,16-06-2014,20-06-2014,Standard Class,Clay Cheatham,Consumer,San Francisco,California,United States,US,West,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,entre 3 y 4,0.2,4.7976,6.65,High,1
TD-20995,34677,CA-2014-103156,24-11-2014,25-11-2014,First Class,Tamara Dahlen,Consumer,Philadelphia,Pennsylvania,United States,US,East,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,24.048,entre 9 y 10,0.2,7.2144,6.62,High,1
ME-17725,38695,CA-2011-124807,12-07-2011,15-07-2011,Second Class,Max Engle,Consumer,Chicago,Illinois,United States,US,Central,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,35.856,entre 9 y 10,0.2,12.9978,6.61,High,1
GA-14725,39240,CA-2014-134194,26-12-2014,02-01-2015,Standard Class,Guy Armstrong,Consumer,Dallas,Texas,United States,US,Central,OFF-SU-10000946,Office Supplies,Supplies,Staples,44.688,entre 7 y 8,0.2,5.0274,6.61,Low,1
JB-15400,40817,CA-2013-101189,04-02-2013,09-02-2013,Standard Class,Jennifer Braxton,Corporate,Los Angeles,California,United States,US,West,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,93.02,entre 1 y 2,0.0,3.7208,6.61,Medium,1
GM-14695,34711,CA-2013-100244,21-09-2013,25-09-2013,Standard Class,Greg Maxwell,Corporate,San Francisco,California,United States,US,West,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,48.64,entre 1 y 2,0.2,15.808,6.59,High,1
NF-18595,32351,CA-2012-110667,04-04-2012,08-04-2012,Standard Class,Nicole Fjeld,Home Office,New York City,New York,United States,US,East,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.4,entre 1 y 2,0.0,22.764,6.58,Medium,1
BM-11650,33891,CA-2014-149048,14-05-2014,18-05-2014,Standard Class,Brian Moss,Corporate,Columbus,Indiana,United States,US,Central,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,180.96,entre 1 y 2,0.0,81.432,6.58,Medium,1
MZ-17335,37596,CA-2014-107314,01-12-2014,04-12-2014,First Class,Maria Zettner,Home Office,San Francisco,California,United States,US,West,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,25.83,entre 3 y 4,0.0,9.5571,6.58,Critical,1
MM-17920,34218,CA-2014-164329,31-01-2014,31-01-2014,Same Day,Michael Moore,Consumer,San Francisco,California,United States,US,West,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.3,entre 1 y 2,0.0,6.465,6.57,Medium,1
FH-14350,34028,CA-2014-104801,14-02-2014,20-02-2014,Standard Class,Fred Harton,Consumer,Seattle,Washington,United States,US,West,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",107.53,entre 1 y 2,0.0,21.506,6.56,Medium,1
MO-17500,36223,CA-2014-117653,20-10-2014,24-10-2014,Standard Class,Mary O'Rourke,Consumer,Chicago,Illinois,United States,US,Central,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",91.275,entre 1 y 2,0.5,-67.5435,6.56,Medium,1
SG-20605,33687,US-2012-127040,06-12-2012,10-12-2012,Standard Class,Speros Goranitis,Consumer,New York City,New York,United States,US,East,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,41.86,entre 7 y 8,0.0,20.5114,6.54,High,1
SZ-20035,36725,CA-2013-113096,03-09-2013,05-09-2013,First Class,Sam Zeldin,Home Office,San Francisco,California,United States,US,West,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",46.53,entre 3 y 4,0.0,12.0978,6.54,High,1
AB-10060,31647,CA-2013-129714,02-09-2013,04-09-2013,First Class,Adam Bellavance,Home Office,New York City,New York,United States,US,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,24.56,entre 1 y 2,0.0,11.5432,6.53,Critical,1
EM-14095,32140,CA-2013-161669,08-11-2013,10-11-2013,First Class,Eudokia Martin,Corporate,Los Angeles,California,United States,US,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,26.976,entre 3 y 4,0.2,8.7672,6.53,High,1
TS-21340,35416,CA-2012-153416,24-11-2012,29-11-2012,Standard Class,Toby Swindell,Consumer,Los Angeles,California,United States,US,West,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,91.392,entre 7 y 8,0.2,29.7024,6.53,Medium,1
RM-19375,33055,CA-2011-139017,11-05-2011,17-05-2011,Standard Class,Raymond Messe,Consumer,Houston,Texas,United States,US,Central,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,46.864,entre 1 y 2,0.2,7.6154,6.52,Low,1
DM-13015,36427,CA-2011-160766,14-09-2011,14-09-2011,Same Day,Darrin Martin,Consumer,New York City,New York,United States,US,East,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,44.82,entre 9 y 10,0.0,21.0654,6.52,High,1
HG-14845,40294,CA-2014-122763,21-03-2014,21-03-2014,Same Day,Harry Greene,Consumer,Houston,Texas,United States,US,Central,OFF-PA-10000474,Office Supplies,Paper,Staples,56.704,entre 1 y 2,0.2,19.1376,6.52,High,1
NG-18355,31915,CA-2014-117947,19-08-2014,24-08-2014,Second Class,Nat Gilpin,Corporate,New York City,New York,United States,US,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,107.424,entre 9 y 10,0.2,33.57,6.51,Medium,1
HF-14995,34460,CA-2011-153969,21-09-2011,25-09-2011,Standard Class,Herbert Flentye,Consumer,San Francisco,California,United States,US,West,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,entre 3 y 4,0.0,15.4752,6.51,High,1
DG-13300,32349,US-2012-153500,03-07-2012,05-07-2012,First Class,Deirdre Greer,Corporate,Philadelphia,Pennsylvania,United States,US,East,FUR-FU-10004460,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",282.888,entre 9 y 10,0.2,56.5776,6.5,Medium,1
SV-20785,35959,CA-2012-112130,03-05-2012,07-05-2012,Standard Class,Stewart Visinsky,Consumer,Philadelphia,Pennsylvania,United States,US,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,76.752,entre 3 y 4,0.2,-9.594,6.5,High,1
DL-13315,32464,CA-2014-145226,09-12-2014,11-12-2014,Second Class,Delfina Latchford,Consumer,New York City,New York,United States,US,East,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48,entre 1 y 2,0.0,33.9388,6.49,Medium,1
TC-21535,36257,CA-2013-166226,19-11-2013,23-11-2013,Standard Class,Tracy Collins,Home Office,Los Angeles,California,United States,US,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,67.84,entre 1 y 2,0.0,18.3168,6.48,High,1
BB-11545,33810,CA-2013-124506,12-11-2013,18-11-2013,Standard Class,Brenda Bowman,Corporate,Chicago,Illinois,United States,US,Central,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,95.968,entre 3 y 4,0.2,1.1996,6.45,Medium,1
DP-13000,36592,CA-2014-142174,05-03-2014,10-03-2014,Standard Class,Darren Powers,Consumer,Houston,Texas,United States,US,Central,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,89.568,entre 1 y 2,0.2,32.4684,6.45,Medium,1
SH-19975,39135,CA-2012-149083,25-09-2012,30-09-2012,Standard Class,Sally Hughsby,Corporate,Seattle,Washington,United States,US,West,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,entre 1 y 2,0.0,57.5928,6.45,Medium,1
ML-17410,34972,CA-2014-154109,07-11-2014,12-11-2014,Standard Class,Maris LaWare,Consumer,Philadelphia,Pennsylvania,United States,US,East,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,47.952,entre 3 y 4,0.2,16.1838,6.44,Medium,1
EH-13765,36192,CA-2013-135776,24-12-2013,31-12-2013,Standard Class,Edward Hooks,Corporate,Seattle,Washington,United States,US,West,OFF-EN-10004773,Office Supplies,Envelopes,Staples,61.96,entre 1 y 2,0.0,30.3604,6.44,Low,1
DB-12970,36851,US-2011-159618,12-11-2011,16-11-2011,Standard Class,Darren Budd,Corporate,Houston,Texas,United States,US,Central,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,67.9932,entre 1 y 2,0.32,-12.9987,6.44,Medium,1
EH-13945,37763,CA-2014-153080,23-05-2014,26-05-2014,Second Class,Eric Hoffmann,Consumer,Los Angeles,California,United States,US,West,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",68.46,entre 7 y 8,0.0,25.3302,6.44,High,1
SS-20140,38186,CA-2014-164756,19-09-2014,23-09-2014,Standard Class,Saphhira Shifley,Corporate,Columbus,Georgia,United States,US,South,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,95.68,entre 7 y 8,0.0,26.7904,6.44,Medium,1
BP-11290,40143,CA-2014-156664,19-12-2014,24-12-2014,Standard Class,Beth Paige,Consumer,Columbus,Ohio,United States,US,East,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,entre 5 y 6,0.2,29.692,6.44,Medium,1
LS-16975,31425,US-2013-125969,07-11-2013,11-11-2013,Second Class,Lindsay Shagiari,Home Office,Los Angeles,California,United States,US,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,entre 1 y 2,0.2,-9.1602,6.43,Medium,1
CL-12565,34278,CA-2011-131310,12-07-2011,18-07-2011,Standard Class,Clay Ludtke,Consumer,Seattle,Washington,United States,US,West,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",123.136,entre 3 y 4,0.2,13.8528,6.43,Medium,1
LS-16975,37854,CA-2011-137092,20-10-2011,22-10-2011,Second Class,Lindsay Shagiari,Home Office,Chicago,Illinois,United States,US,Central,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",24.424,entre 1 y 2,0.2,7.9378,6.43,Critical,1
TP-21415,34382,CA-2014-118773,10-02-2014,15-02-2014,Standard Class,Tom Prescott,Consumer,Houston,Texas,United States,US,Central,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,127.984,entre 1 y 2,0.2,15.998,6.42,Medium,1
CC-12100,34425,CA-2011-136399,16-12-2011,17-12-2011,First Class,Chad Cunningham,Home Office,Los Angeles,California,United States,US,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,entre 1 y 2,0.0,14.6718,6.42,High,1
LS-16975,34433,CA-2014-164168,13-11-2014,19-11-2014,Standard Class,Lindsay Shagiari,Home Office,Dallas,Texas,United States,US,Central,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,67.992,entre 1 y 2,0.2,8.499,6.41,Medium,1
MP-17470,39818,CA-2013-141887,11-01-2013,15-01-2013,Standard Class,Mark Packer,Home Office,Columbus,Ohio,United States,US,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,54.992,entre 13 y14,0.2,8.9362,6.41,High,1
NP-18325,32389,CA-2012-143490,06-12-2012,13-12-2012,Standard Class,Naresj Patel,Consumer,San Diego,California,United States,US,West,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,219.184,entre 1 y 2,0.2,19.1786,6.4,Medium,1
AA-10480,34407,CA-2013-121671,18-07-2013,23-07-2013,Standard Class,Andrew Allen,Consumer,Springfield,Missouri,United States,US,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,51.84,entre 7 y 8,0.0,25.4016,6.4,Medium,1
KH-16510,31710,CA-2014-117457,09-12-2014,13-12-2014,Standard Class,Keith Herrera,Consumer,San Francisco,California,United States,US,West,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,113.568,entre 1 y 2,0.2,-18.4548,6.39,Medium,1
PF-19120,37213,US-2012-126977,17-09-2012,23-09-2012,Standard Class,Peter Fuller,Consumer,New York City,New York,United States,US,East,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,94.6,entre 3 y 4,0.0,27.434,6.37,Medium,1
RD-19720,38526,CA-2011-157546,20-07-2011,22-07-2011,First Class,Roger Demir,Consumer,San Francisco,California,United States,US,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,entre 3 y 4,0.0,10.7301,6.37,High,1
JD-16150,37108,US-2012-163279,22-03-2012,26-03-2012,Standard Class,Justin Deggeller,Corporate,San Diego,California,United States,US,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,entre 1 y 2,0.0,15.6332,6.36,Medium,1
DK-13225,37254,CA-2013-127138,13-03-2013,16-03-2013,Second Class,Dean Katz,Corporate,San Francisco,California,United States,US,West,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,154.9,entre 5 y 6,0.0,40.274,6.36,Medium,1
CL-12565,37305,CA-2012-135580,30-12-2012,03-01-2013,Standard Class,Clay Ludtke,Consumer,Los Angeles,California,United States,US,West,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,68.52,entre 3 y 4,0.0,31.5192,6.36,Medium,1
JH-15910,31514,CA-2013-130162,29-10-2013,02-11-2013,Standard Class,Jonathan Howell,Consumer,Los Angeles,California,United States,US,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,entre 5 y 6,0.0,26.0568,6.35,High,1
AH-10690,34743,CA-2013-158869,07-08-2013,08-08-2013,First Class,Anna Häberlin,Corporate,New York City,New York,United States,US,East,OFF-PA-10000474,Office Supplies,Paper,Staples,70.88,entre 1 y 2,0.0,33.3136,6.34,High,1
GW-14605,33141,US-2014-113852,30-07-2014,03-08-2014,Standard Class,Giulietta Weimer,Consumer,Seattle,Washington,United States,US,West,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57,entre 3 y 4,0.0,11.7741,6.33,Medium,1
MJ-17740,40036,US-2014-131961,09-12-2014,12-12-2014,First Class,Max Jones,Consumer,Philadelphia,Pennsylvania,United States,US,East,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,83.988,entre 1 y 2,0.4,-20.997,6.33,Medium,1
MS-17830,32051,CA-2012-135272,07-12-2012,12-12-2012,Standard Class,Melanie Seite,Consumer,Los Angeles,California,United States,US,West,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,79.92,entre 3 y 4,0.0,28.7712,6.31,Medium,1
JK-16120,35157,CA-2014-154039,18-02-2014,23-02-2014,Standard Class,Julie Kriz,Home Office,Chicago,Illinois,United States,US,Central,TEC-PH-10002789,Technology,Phones,LG Exalt,124.792,entre 1 y 2,0.2,10.9193,6.3,Medium,1
JB-15400,32746,CA-2012-145821,01-05-2012,07-05-2012,Standard Class,Jennifer Braxton,Corporate,Los Angeles,California,United States,US,West,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,88.752,entre 3 y 4,0.2,11.094,6.28,Medium,1
CC-12475,34534,CA-2013-146836,03-05-2013,03-05-2013,Same Day,Cindy Chapman,Consumer,New York City,New York,United States,US,East,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,45.576,entre 3 y 4,0.2,15.9516,6.28,High,1
BD-11770,33076,CA-2013-124667,12-11-2013,17-11-2013,Standard Class,Bryan Davis,Consumer,New York City,New York,United States,US,East,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,59.97,entre 3 y 4,0.0,14.9925,6.27,Medium,1
DO-13435,35426,CA-2012-121272,29-03-2012,04-04-2012,Standard Class,Denny Ordway,Consumer,Seattle,Washington,United States,US,West,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,73.28,entre 3 y 4,0.0,21.2512,6.26,Medium,1
MD-17350,41011,CA-2011-114251,05-11-2011,10-11-2011,Standard Class,Maribeth Dona,Consumer,Philadelphia,Pennsylvania,United States,US,East,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,58.416,entre 1 y 2,0.2,16.7946,6.26,Medium,1
JM-15265,40762,CA-2013-126858,20-11-2013,24-11-2013,Standard Class,Janet Molinari,Corporate,Seattle,Washington,United States,US,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,entre 1 y 2,0.0,1.598,6.25,High,1
KN-16705,33781,CA-2014-126067,29-08-2014,04-09-2014,Standard Class,Kristina Nunn,Home Office,Seattle,Washington,United States,US,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,99.68,entre 5 y 6,0.2,32.396,6.24,Medium,1
